Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
33,2015,2,10,11416.0,4904,1572.6,1642733.73,3268.62,0.3625
34,2015,1,10,4154.0,3333,1572.6,655958.14,1370.82,0.820833333
36,2015,1,10,253.0,1069,1572.6,39951.23,83.49,1.984
36,2015,2,10,1942.0,1424,1572.6,306661.22,640.86,0.711333333
42,2015,1,10,48.0,29,1572.6,6381.05,12.25,0.775
43,2015,1,10,3739.0,1534,1572.6,590425.49,1233.87,0.436666667
44,2015,1,10,3315.0,1604,1572.6,523471.65,1093.95,0.454444444
44,2015,2,10,107.0,80,1572.6,16896.37,35.31,0.75
46,2015,1,10,193.0,290,1572.6,30476.63,63.69,1.5
51,2015,1,10,48.0,29,1572.6,6381.05,12.25,1.0
52,2015,1,10,6457.0,2180,1572.6,1019624.87,2130.81,0.403333333
52,2015,2,10,48.0,29,1572.6,6381.05,12.25,0.465
54,2015,2,10,48.0,29,1572.6,6381.05,12.25,0.78
2,2016,1,5,1487.0,3278,747.1,227882.75,520.45,1.984
4,2016,1,5,68.0,184,747.1,10421.0,23.8,1.984
16,2016,2,5,48.0,53,747.1,6381.05,12.25,1.984
20,2016,1,5,3193.0,3065,747.1,489327.25,1117.55,0.96
40,2016,1,5,5973.0,11971,747.1,915362.25,2090.55,1.984
2,2016,1,10,12344.0,8164,902.8,1642733.73,3268.62,0.602857143
2,2016,2,10,139.0,46,902.8,21301.75,48.65,0.475
4,2016,1,10,189.0,67,902.8,28964.25,66.15,0.35
4,2016,2,10,6571.0,4205,902.8,1007005.75,2299.85,0.77875
11,2016,1,10,48.0,29,902.8,6381.05,12.25,0.5
12,2016,1,10,256.0,51,902.8,39232.0,89.6,0.282857143
12,2016,2,10,162.0,90,902.8,24826.5,56.7,0.725
13,2016,1,10,646.0,531,902.8,98999.5,226.1,0.839166667
14,2016,2,10,745.0,610,902.8,114171.25,260.75,0.829090909
15,2016,1,10,48.0,47,902.8,6381.05,12.25,1.976666667
19,2016,1,10,798.0,280,902.8,122293.5,279.3,0.363333333
19,2016,2,10,48.0,29,902.8,6381.05,12.25,0.4
23,2016,2,10,122.0,46,902.8,18696.5,42.7,0.523333333
25,2016,2,10,48.0,29,902.8,6381.05,12.25,0.57
27,2016,1,10,806.0,461,902.8,123519.5,282.1,0.502727273
28,2016,1,10,1111.0,807,902.8,170260.75,388.85,0.692
31,2016,1,10,48.0,29,902.8,6381.05,12.25,0.5
31,2016,2,10,612.0,1458,902.8,93789.0,214.2,1.984
32,2016,2,10,548.0,297,902.8,83981.0,191.8,0.796666667
33,2016,1,10,2762.0,1381,902.8,423276.5,966.7,0.513333333
33,2016,2,10,11566.0,5537,902.8,1642733.73,3268.62,0.348571429
34,2016,1,10,3780.0,2698,902.8,579285.0,1323.0,0.666428571
36,2016,1,10,210.0,1010,902.8,32182.5,73.5,1.984
36,2016,2,10,1579.0,1185,902.8,241981.75,552.65,0.705384615
42,2016,1,10,48.0,29,902.8,6381.05,12.25,0.806666667
43,2016,1,10,5747.0,2497,902.8,880727.75,2011.45,0.432857143
44,2016,1,10,3382.0,1650,902.8,518291.5,1183.7,0.503
44,2016,2,10,74.0,51,902.8,11340.5,25.9,0.63
46,2016,1,10,48.0,68,902.8,6896.25,15.75,1.5
51,2016,1,10,48.0,29,902.8,6381.05,12.25,1.0
52,2016,1,10,9636.0,3288,902.8,1476717.0,3268.62,0.375
54,2016,2,10,1234.0,958,902.8,189110.5,431.9,0.786666667
2,2017,1,5,1502.0,3256,704.0,236474.88,570.76,1.984
4,2017,1,5,70.0,181,704.0,11020.8,26.6,1.984
16,2017,2,5,48.0,29,704.0,6381.05,12.25,0.4
20,2017,1,5,3201.0,3035,704.0,503965.44,1216.38,0.95
40,2017,1,5,5854.0,11971,704.0,921653.76,2224.52,1.984
2,2017,1,10,12344.0,7403,1279.1,1642733.73,3268.62,0.602857143
2,2017,2,10,167.0,42,1279.1,26292.48,63.46,0.282857143
4,2017,1,10,93.0,33,1279.1,14641.92,35.34,0.354
4,2017,2,10,5664.0,3303,1279.1,891740.16,2152.32,0.749
11,2017,1,10,48.0,29,1279.1,6381.05,12.25,0.52
13,2017,1,10,664.0,557,1279.1,104540.16,252.32,0.862727273
13,2017,2,10,48.0,29,1279.1,6381.05,12.25,0.8
14,2017,2,10,679.0,553,1279.1,106901.76,258.02,0.79
15,2017,1,10,48.0,51,1279.1,6381.05,12.25,1.984
16,2017,1,10,48.0,29,1279.1,6381.05,12.25,0.282857143
19,2017,1,10,1106.0,473,1279.1,174128.64,420.28,0.423333333
19,2017,2,10,48.0,29,1279.1,7084.8,17.1,0.4
20,2017,1,10,63.0,38,1279.1,9918.72,23.94,0.6
23,2017,2,10,62.0,32,1279.1,9761.28,23.56,0.47
25,2017,1,10,210.0,116,1279.1,33062.4,79.8,1.125
25,2017,2,10,48.0,29,1279.1,6381.05,12.25,0.735
27,2017,1,10,614.0,237,1279.1,96668.16,233.32,0.478571429
28,2017,1,10,1119.0,833,1279.1,176175.36,425.22,0.7375
31,2017,1,10,57.0,29,1279.1,8974.08,21.66,0.5
31,2017,2,10,552.0,1320,1279.1,86906.88,209.76,1.984
32,2017,2,10,284.0,99,1279.1,44712.96,107.92,0.496
33,2017,1,10,2395.0,1253,1279.1,377068.8,910.1,1.984
33,2017,2,10,48.0,29,1279.1,6612.48,15.96,0.283333333
34,2017,1,10,3711.0,2884,1279.1,584259.84,1410.18,0.596428571
36,2017,2,10,1683.0,1292,1279.1,264971.52,639.54,0.714166667
38,2017,1,10,238.0,126,1279.1,37470.72,90.44,0.566666667
38,2017,2,10,8486.0,4725,1279.1,1336035.84,3224.68,0.57
42,2017,1,10,48.0,32,1279.1,6381.05,13.3,0.82
43,2017,1,10,4326.0,1762,1279.1,681085.44,1643.88,0.421666667
44,2017,1,10,3681.0,1801,1279.1,579536.64,1398.78,0.441
50,2017,1,10,48.0,29,1279.1,6381.05,12.25,0.4
51,2017,1,10,48.0,29,1279.1,6381.05,12.25,1.006666667
51,2017,2,10,48.0,29,1279.1,6381.05,12.25,0.9
52,2017,1,10,10256.0,3468,1279.1,1614704.64,3268.62,0.371818182
52,2017,2,10,64.0,38,1279.1,10076.16,24.32,0.6
54,2017,1,10,48.0,29,1279.1,6381.05,12.25,0.5
54,2017,2,10,48.0,29,1279.1,6381.05,12.25,0.505
2,2018,1,5,1478.0,3249,704.0,239731.6,517.3,1.984
4,2018,1,5,59.0,172,704.0,9569.8,20.65,1.984
16,2018,2,5,48.0,29,704.0,6381.05,12.25,1.984
20,2018,1,5,3155.0,3032,704.0,511741.0,1104.25,0.96
40,2018,1,5,5848.0,11971,704.0,948545.6,2046.8,1.984
2,2018,2,10,4566.0,1814,1016.3,740605.2,1598.1,0.355
4,2018,1,10,441.0,155,1016.3,71530.2,154.35,0.35
4,2018,2,10,6598.0,4412,1016.3,1070195.6,2309.3,0.728888889
13,2018,1,10,672.0,539,1016.3,108998.4,235.2,0.863636364
14,2018,2,10,675.0,546,1016.3,109485.0,236.25,0.8125
15,2018,1,10,48.0,54,1016.3,6381.05,12.25,1.983333333
19,2018,1,10,777.0,334,1016.3,126029.4,271.95,0.428333333
19,2018,2,10,48.0,29,1016.3,6381.05,12.25,1.3
23,2018,2,10,151.0,169,1016.3,24492.2,52.85,1.12
25,2018,1,10,210.0,116,1016.3,34062.0,73.5,1.125
25,2018,2,10,194.0,175,1016.3,31466.8,67.9,0.9
27,2018,1,10,381.0,166,1016.3,61798.2,133.35,0.48
28,2018,1,10,1124.0,822,1016.3,182312.8,393.4,0.73875
31,2018,1,10,48.0,29,1016.3,6381.05,12.25,0.5
31,2018,2,10,550.0,1311,1016.3,89210.0,192.5,1.984
32,2018,2,10,304.0,170,1016.3,49308.8,106.4,0.722
33,2018,1,10,92.0,103,1016.3,14922.4,32.2,1.984
33,2018,2,10,2703.0,521,1016.3,438426.6,946.05,0.338
34,2018,1,10,3848.0,2967,1016.3,624145.6,1346.8,1.170714286
36,2018,2,10,1712.0,1348,1016.3,277686.4,599.2,0.7125
38,2018,1,10,159.0,84,1016.3,25789.8,55.65,0.55
38,2018,2,10,4056.0,2987,1016.3,657883.2,1419.6,0.57
43,2018,1,10,4422.0,1808,1016.3,717248.4,1547.7,0.421666667
44,2018,1,10,1474.0,680,1016.3,239082.8,515.9,0.455
44,2018,2,10,48.0,29,1016.3,6381.05,12.25,0.75
51,2018,1,10,48.0,29,1016.3,6381.05,12.25,1.003333333
52,2018,1,10,10962.0,3704,1016.3,1642733.73,3268.62,0.368333333
54,2018,1,10,48.0,29,1016.3,6381.05,12.25,0.5
54,2018,2,10,49.0,30,1016.3,7947.8,17.15,0.606666667
2,2019,1,5,1475.0,4873,704.0,253346.0,545.75,1.984
4,2019,1,5,60.0,180,704.0,10305.6,22.2,1.984
16,2019,2,5,48.0,29,704.0,6381.05,12.25,1.984
20,2019,1,5,3150.0,3150,704.0,541044.0,1165.5,1.0
39,2019,2,5,3250.0,8125,704.0,558220.0,1202.5,1.984
40,2019,1,5,5848.0,11971,704.0,1004452.48,2163.76,1.984
2,2019,1,10,9656.0,5781,1324.1,1642733.73,3268.62,0.603333333
2,2019,2,10,123.0,36,1324.1,21126.48,45.51,0.58
4,2019,1,10,933.0,330,1324.1,160252.08,345.21,0.35
4,2019,2,10,6495.0,4154,1324.1,1115581.2,2403.15,0.7075
13,2019,1,10,678.0,548,1324.1,116453.28,250.86,0.862727273
13,2019,2,10,48.0,29,1324.1,6381.05,12.25,0.74
14,2019,2,10,662.0,535,1324.1,113705.12,244.94,0.805555556
15,2019,1,10,48.0,37,1324.1,6381.05,12.25,1.925
16,2019,1,10,48.0,29,1324.1,6381.05,12.25,0.3
19,2019,1,10,631.0,221,1324.1,108380.56,233.47,0.361666667
19,2019,2,10,48.0,29,1324.1,6381.05,12.25,0.4
23,2019,2,10,125.0,151,1324.1,21470.0,46.25,1.213333333
25,2019,1,10,213.0,122,1324.1,36584.88,78.81,1.44
25,2019,2,10,166.0,150,1324.1,28512.16,61.42,0.9
27,2019,1,10,308.0,133,1324.1,52902.08,113.96,0.485714286
28,2019,1,10,1169.0,856,1324.1,200787.44,432.53,0.691
31,2019,1,10,48.0,29,1324.1,6381.05,12.25,0.335
31,2019,2,10,561.0,1342,1324.1,96357.36,207.57,1.984
32,2019,2,10,369.0,192,1324.1,63379.44,136.53,0.8625
33,2019,2,10,5834.0,1093,1324.1,1002047.84,2158.58,0.282857143
34,2019,1,10,4237.0,3582,1324.1,727747.12,1567.69,1.08
36,2019,2,10,716.0,577,1324.1,122980.16,264.92,0.699
38,2019,1,10,205.0,107,1324.1,35210.8,75.85,0.55
39,2019,1,10,93.0,47,1324.1,15973.68,34.41,0.5
43,2019,1,10,3825.0,1565,1324.1,656982.0,1415.25,0.405
44,2019,1,10,1683.0,637,1324.1,289072.08,622.71,0.39125
44,2019,2,10,48.0,29,1324.1,6381.05,12.25,0.7
46,2019,4,10,48.0,83,1324.1,6381.05,13.69,1.915
51,2019,1,10,48.0,29,1324.1,6381.05,12.25,1.0
52,2019,1,10,8315.0,2802,1324.1,1428184.4,3076.55,0.370909091
52,2019,2,10,48.0,29,1324.1,6381.05,12.25,0.48
54,2019,1,10,48.0,29,1324.1,6381.05,12.25,0.5
13,1997,4,16,48.0,29,2053.3,6381.05,12.25,0.75
31,1997,1,16,48.0,29,2053.3,6381.05,12.25,1.984
34,1997,1,16,48.0,29,2053.3,6381.05,12.25,0.45
36,1997,1,16,48.0,29,2053.3,6381.05,12.25,0.5
40,1997,1,16,155.0,348,2053.3,14751.35,48.05,1.984
45,1997,1,16,48.0,29,2053.3,6381.05,12.25,1.4
46,1997,4,16,48.0,29,2053.3,6381.05,12.25,0.29
51,1997,4,16,48.0,29,2053.3,6381.05,12.25,0.57
11,1998,0,16,48.0,29,1855.0,6381.05,12.25,0.67
11,1998,2,16,48.0,29,1855.0,6381.05,12.25,1.0
11,1998,5,16,48.0,29,1855.0,6381.05,12.25,0.33
13,1998,0,16,2000.0,1200,1855.0,197600.0,580.0,0.608
13,1998,2,16,3240.0,1940,1855.0,320112.0,939.6,0.601666667
13,1998,3,16,1230.0,740,1855.0,121524.0,356.7,0.605
13,1998,5,16,2360.0,1420,1855.0,233168.0,684.4,0.595
15,1998,0,16,360.0,590,1855.0,35568.0,104.4,1.62
15,1998,3,16,48.0,29,1855.0,6381.05,12.25,1.984
15,1998,5,16,220.0,360,1855.0,21736.0,63.8,1.59
21,1998,0,16,48.0,29,1855.0,6381.05,12.25,1.984
21,1998,3,16,48.0,29,1855.0,6381.05,12.25,1.984
24,1998,0,16,2960.0,10090,1855.0,292448.0,858.4,1.984
31,1998,0,16,60.0,120,1855.0,6381.05,17.4,1.984
31,1998,2,16,80.0,170,1855.0,7904.0,23.2,1.984
31,1998,3,16,48.0,90,1855.0,6381.05,12.25,1.984
31,1998,5,16,48.0,40,1855.0,6381.05,12.25,1.984
36,1998,0,16,850.0,430,1855.0,83980.0,246.5,0.433333333
36,1998,2,16,850.0,430,1855.0,83980.0,246.5,0.545
36,1998,3,16,710.0,360,1855.0,70148.0,205.9,0.5475
36,1998,5,16,630.0,320,1855.0,62244.0,182.7,0.52
39,1998,2,16,440.0,200,1855.0,43472.0,127.6,0.45
39,1998,5,16,990.0,440,1855.0,97812.0,287.1,0.44
43,1998,0,16,470.0,230,1855.0,46436.0,136.3,0.49
43,1998,5,16,310.0,150,1855.0,30628.0,89.9,0.475
45,1998,0,16,270.0,320,1855.0,26676.0,78.3,1.144
45,1998,5,16,80.0,100,1855.0,7904.0,23.2,1.265
48,1998,0,16,50.0,180,1855.0,6381.05,14.5,1.984
48,1998,2,16,48.0,70,1855.0,6381.05,12.25,1.984
48,1998,5,16,48.0,30,1855.0,6381.05,12.25,1.984
51,1998,0,16,100.0,70,1855.0,9880.0,29.0,0.833333333
51,1998,5,16,48.0,29,1855.0,6381.05,12.25,0.5
11,1999,1,16,50.0,30,2092.7,6381.05,13.5,0.6
13,1999,4,16,6920.0,4150,2092.7,734419.6,1868.4,0.642222222
15,1999,1,16,590.0,970,2092.7,62616.7,159.3,1.627142857
21,1999,1,16,48.0,40,2092.7,6381.05,12.25,1.984
24,1999,1,16,4340.0,10710,2092.7,460604.2,1171.8,1.984
31,1999,4,16,300.0,640,2092.7,31839.0,81.0,1.984
36,1999,1,16,2280.0,1160,2092.7,241976.4,615.6,0.565
39,1999,2,16,1410.0,630,2092.7,149643.3,380.7,0.463333333
43,1999,1,16,1210.0,600,2092.7,128417.3,326.7,0.495
45,1999,1,16,470.0,560,2092.7,49881.1,126.9,1.122
51,1999,4,16,220.0,140,2092.7,23348.6,59.4,0.8
11,2000,1,16,60.0,29,1969.7,6381.05,15.6,0.33
13,2000,4,16,7170.0,4300,1969.7,703878.9,1864.2,0.648888889
15,2000,1,16,1140.0,1890,1969.7,111913.8,296.4,1.672857143
24,2000,1,16,4670.0,10860,1969.7,458453.9,1214.2,1.984
31,2000,4,16,350.0,740,1969.7,34359.5,91.0,1.984
34,2000,1,16,2130.0,1090,1969.7,209102.1,553.8,0.57375
36,2000,1,16,4060.0,2130,1969.7,398570.2,1055.6,0.55375
39,2000,2,16,1470.0,660,1969.7,144309.9,382.2,0.4525
43,2000,1,16,1260.0,620,1969.7,123694.2,327.6,0.496666667
48,2000,4,16,50.0,180,1969.7,6381.05,13.0,1.984
11,2001,1,16,90.0,30,2013.1,9191.7,23.4,0.33
13,2001,4,16,7450.0,4470,2013.1,760868.5,1937.0,0.78
15,2001,1,16,2140.0,3530,2013.1,218558.2,556.4,1.645
24,2001,1,16,5060.0,10090,2013.1,516777.8,1315.6,1.984
31,2001,4,16,640.0,1360,2013.1,65363.2,166.4,1.984
34,2001,1,16,1870.0,950,2013.1,190983.1,486.2,0.517142857
36,2001,1,16,4090.0,2080,2013.1,417711.7,1063.4,0.53
39,2001,2,16,590.0,260,2013.1,60256.7,153.4,0.44
43,2001,1,16,410.0,200,2013.1,41873.3,106.6,0.63
7,2002,4,16,285.0,93,1743.7,26980.95,71.25,0.405
13,2002,4,16,10140.0,6080,1743.7,959953.8,2535.0,0.587777778
15,2002,1,16,1270.0,2100,1743.7,120230.9,317.5,1.663333333
24,2002,1,16,3540.0,8270,1743.7,335131.8,885.0,1.984
31,2002,4,16,240.0,510,1743.7,22720.8,60.0,1.984
34,2002,1,16,1280.0,650,1743.7,121177.6,320.0,0.5175
